subj,time_pressure,model,ll,mape,mae,mse
s239,50,gcm,3.58757185834868,1.77530040207054,0.175099604346619,0.0411802435214215
s239,50,gcm_disc,-8.69538996996415,3.28953320284874,0.326782312270902,0.132337903693449
s239,50,gcm_disc_unidim,-10.9765094152559,3.73134683771033,0.338609151152884,0.158651950248303
s239,50,gcm_unidim,-7.96124603362574,2.99672641053518,0.242774868350281,0.11140356279531
s239,none,gcm,19.0954740304634,0.196994035153818,0.0929871406307913,0.0116717101539517
s239,none,gcm_disc,2.04315734840489,0.494728743261978,0.190662345469022,0.0493020208208705
s239,none,gcm_disc_unidim,-6.56599094087468,0.666398907405854,0.253942318178777,0.100454960105719
s239,none,gcm_unidim,-5.61746064454375,0.541969096596158,0.234742988476147,0.0937079415470356
s240,50,gcm,6.33437290830556,0.588365294539908,0.149432258899602,0.0335990356897125
s240,50,gcm_disc,-11.1758302445524,1.5617978512088,0.369156756617571,0.150953917216553
s240,50,gcm_disc_unidim,-15.0327507152806,1.92680943072258,0.398015174963569,0.21034923970116
s240,50,gcm_unidim,-11.2369648325241,1.2588919661487,0.271300171333276,0.152925443859335
s240,none,gcm,15.3599848361889,0.520343204001958,0.106655602026503,0.0167838510808954
s240,none,gcm_disc,-6.54347270568387,1.4398454110878,0.30046787275331,0.101320905712287
s240,none,gcm_disc_unidim,-11.5155822966267,1.63860919234738,0.331406654921709,0.15343656590279
s240,none,gcm_unidim,-8.30148780214554,0.947326990268527,0.231281719715942,0.117549909273562
s241,50,gcm,1.82563254768791,0.787022701394182,0.166918247423456,0.0486570046690924
s241,50,gcm_disc,-4.57455729216968,1.1282142108653,0.249787683103644,0.0851580268763148
s241,50,gcm_disc_unidim,-10.777481912239,1.5494233642779,0.330033196528378,0.153164946636344
s241,50,gcm_unidim,-10.6494952060521,1.43590691476989,0.303464720091417,0.149567296584694
s241,none,gcm,3.45120426481541,0.53358606274535,0.163112356824384,0.0393694934331157
s241,none,gcm_disc,-5.09205021347104,0.936370529688746,0.255182460824227,0.0902955989252022
s241,none,gcm_disc_unidim,-11.4049651675427,1.24537452996673,0.312049627453897,0.148439330154771
s241,none,gcm_unidim,-11.3283883185709,1.11327000611658,0.289883483914824,0.143882762783047
s242,50,gcm,15.1968948141808,0.217852463832043,0.0944192158840795,0.0154501994846429
s242,50,gcm_disc,-1.29223431852867,0.54729491398194,0.231422850318235,0.0652788408506405
s242,50,gcm_disc_unidim,-9.82382753466215,0.736686524253245,0.28350709638975,0.133706832561497
s242,50,gcm_unidim,-8.5387823414002,0.640140494461226,0.256395470374685,0.1196557976195
s242,none,gcm,23.291804016422,0.207794751895574,0.0688005895478041,0.00810654876432772
s242,none,gcm_disc,2.80594696098091,0.622973394746071,0.199520606278103,0.046240181827819
s242,none,gcm_disc_unidim,-9.78871922272134,0.910266714805527,0.277672984875119,0.132780333873746
s242,none,gcm_unidim,-9.69087294283121,0.817639284552097,0.270602352104935,0.131671124869139
s243,50,gcm,6.03365089756525,0.507586016799618,0.155402641500309,0.0349582409927433
s243,50,gcm_disc,-6.24014213478963,0.990039664219827,0.272537937733698,0.0994036277013219
s243,50,gcm_disc_unidim,-10.095911581148,1.12270075574317,0.28562429495496,0.132297342115097
s243,50,gcm_unidim,-8.30706486863054,0.91188206342899,0.253141509880455,0.115359644215436
s243,none,gcm,7.45290324943785,0.479839422026512,0.146153509188355,0.0305562796635003
s243,none,gcm_disc,-7.81784530996108,1.02810931735004,0.303929569162559,0.111901722556632
s243,none,gcm_disc_unidim,-10.9395330119927,1.18553591274095,0.313815241957411,0.145622734002162
s243,none,gcm_unidim,-7.85502298578876,0.908590689582086,0.226612033116949,0.111034276577433
s244,50,gcm,1.55145264213707,1.15207310861165,0.175637140682568,0.0505376202341149
s244,50,gcm_disc,-8.95883311929216,2.93367765129897,0.308882216606459,0.124098630752864
s244,50,gcm_disc_unidim,-16.7608694867818,4.66566552162329,0.392495154608945,0.238043618124245
s244,50,gcm_unidim,-15.4814925255147,3.22369965184144,0.337164995832232,0.212893014455624
s244,none,gcm,2.27975091987571,0.753592858806816,0.161426766126186,0.0468116701872842
s244,none,gcm_disc,9.88887186455566,0.868433810225062,0.12332234393865,0.0242610745133412
s244,none,gcm_disc_unidim,-13.2447749280608,1.85110079513355,0.296996180679674,0.176366411661311
s244,none,gcm_unidim,-14.2665219215323,1.76256715072374,0.323603190237024,0.191944586436264
s245,50,gcm,-7.08336977945281,1.98257440748348,0.268599600683361,0.112204969817496
s245,50,gcm_disc,-5.39439430618978,3.10177958240238,0.253422558873812,0.0965806923441956
s245,50,gcm_disc_unidim,-6.14206406014232,3.12623460014531,0.2575242449221,0.109254601510768
s245,50,gcm_unidim,-7.97147123408284,1.78481577875624,0.269446160572927,0.127727310406496
s245,none,gcm,-4.50450885556584,11717699756501.8,0.217338985874875,0.0758084962982494
s245,none,gcm_disc,-9.92435354730653,34467309854202.6,0.307406925765692,0.130749226542447
s245,none,gcm_disc_unidim,-17.9376870794157,57147374354438.1,0.392625268137261,0.250027301010861
s245,none,gcm_unidim,-17.8886954160548,39128586951806,0.382323083215581,0.245508563902236
s246,50,gcm,-2.35673253959995,2.19713098306941,0.202015045188578,0.0700579729352819
s246,50,gcm_disc,1.62124046066781,1.54795746293891,0.183623920911568,0.0501987374860905
s246,50,gcm_disc_unidim,-3.99483193887507,1.89288013976503,0.251149106048257,0.0855163906631322
s246,50,gcm_unidim,-7.8064454779579,2.47328903395003,0.272789126393163,0.114838678400924
s246,none,gcm,-10.4025946756072,69415286277527.2,0.286711096066878,0.137611818038663
s246,none,gcm_disc,0.0961475052955922,42273316173591.8,0.19516453302051,0.0580029215570975
s246,none,gcm_disc_unidim,-6.51492214824621,49204037868339.3,0.281060490536307,0.0999028109164487
s246,none,gcm_unidim,-13.6506909109683,75198589768246.7,0.350051765800636,0.180288669461344
s247,50,gcm,4.50911436947239,0.282884609659262,0.159044522814514,0.0382809845067784
s247,50,gcm_disc,6.85232177971037,0.260912777155908,0.147125411050885,0.0312242280436411
s247,50,gcm_disc_unidim,-1.87907925120589,0.370365876266374,0.20669790633434,0.0659706627913952
s247,50,gcm_unidim,-3.94399658040068,0.433498775887689,0.2423939788411,0.0820332087140767
s247,none,gcm,-2.45256122547708,25329948724975.6,0.221038201986729,0.0684044804146906
s247,none,gcm_disc,1.05306516655885,46973078742170.6,0.179798052813428,0.05358741188337
s247,none,gcm_disc_unidim,-7.03095061917622,50408720095499.2,0.279587228438405,0.108012380765706
s247,none,gcm_unidim,-10.5146732851735,27095038965028.4,0.318291068248861,0.141617749181482
s248,50,gcm,-8.47508045382243,1.09581212919663,0.305849726339606,0.131404768466535
s248,50,gcm_disc,-5.92537032791936,0.985445136009328,0.261273977057149,0.0950191672934976
s248,50,gcm_disc_unidim,-8.66664199525539,1.0782871194854,0.28405615581693,0.11426820099201
s248,50,gcm_unidim,-11.2027945315988,1.25978999771584,0.341794862218915,0.169745108869569
s248,none,gcm,4.74835062997958,0.297004156971289,0.152537429952869,0.0363589287004475
s248,none,gcm_disc,1.77579366835703,0.372588386395142,0.187592608311321,0.0496262015526441
s248,none,gcm_disc_unidim,-5.51728925917193,0.493964826862888,0.239624040519796,0.0915930006828711
s248,none,gcm_unidim,-6.64103782573882,0.537021523801743,0.271170417719212,0.102647222831255
s249,50,gcm,11.4287638710639,0.426435327570494,0.110282918730218,0.0201847569528599
s249,50,gcm_disc,-0.111323901133333,1.02816821485514,0.208719962001802,0.0581510543947703
s249,50,gcm_disc_unidim,-11.5068551143469,1.73107161084921,0.306122919922413,0.160508452046962
s249,50,gcm_unidim,-11.2955090639581,1.57041637288494,0.290293142594315,0.160213281910474
s249,none,gcm,13.2859552974445,0.802622110006638,0.105610591766093,0.018105189863184
s249,none,gcm_disc,-1.69872695540687,1.83880189393678,0.221892428124835,0.0668988529682203
s249,none,gcm_disc_unidim,-10.2479712774252,2.51077014452667,0.294869108873062,0.139592676532686
s249,none,gcm_unidim,-9.18448046640543,1.85788441966248,0.26467872228674,0.126672679337337
s250,50,gcm,-4.29528175222257,0.724431473800708,0.237156810561829,0.0827961017868583
s250,50,gcm_disc,-9.98529572936883,1.04772545697094,0.327149530162278,0.138248711228692
s250,50,gcm_disc_unidim,-14.5577288259035,1.45281181946526,0.384132300546902,0.204456647338677
s250,50,gcm_unidim,-13.345960678262,1.27346400375541,0.325020130143874,0.182321614256503
s250,none,gcm,-2.27662656073352,0.693945347728941,0.224570358288733,0.0710074149816321
s250,none,gcm_disc,-5.7556657321611,0.862644080593878,0.234450198801265,0.088446857102665
s250,none,gcm_disc_unidim,-12.4629809284175,1.25546846250988,0.323474834018042,0.165551366223054
s250,none,gcm_unidim,-12.8556456619575,1.23135216038632,0.348759482499287,0.174158372256445
s251,50,gcm,-0.907608825488196,26886671459389.2,0.203423875286858,0.0597137716181235
s251,50,gcm_disc,-9.89215492534228,54143955696055.1,0.314751933994078,0.134939667661248
s251,50,gcm_disc_unidim,-14.3168039758486,85135308465849.1,0.359238379590594,0.193638715245205
s251,50,gcm_unidim,-12.8091759699843,89914965273974.7,0.301232973012783,0.16625737618231
s251,none,gcm,1.34581804418477,5.82423369958355,0.189110001671551,0.0519242682810068
s251,none,gcm_disc,-10.9369561136978,11.1581783018518,0.342548791232693,0.145300528116642
s251,none,gcm_disc_unidim,-16.6895661977961,14.3534340703691,0.397568228308069,0.234623521115656
s251,none,gcm_unidim,-15.649174164289,12.4259680375608,0.347869863520431,0.212734072240673
s252,50,gcm,1.55524928511671,0.59428950708959,0.178134384353108,0.0493617589710273
s252,50,gcm_disc,-4.66135654156306,0.940586557585527,0.24716174015234,0.0851993697480678
s252,50,gcm_disc_unidim,-12.0524817310367,1.28710871237907,0.326566768120124,0.160494175991684
s252,50,gcm_unidim,-11.4382969796057,1.08836176606387,0.309468510440157,0.152577792964822
s252,none,gcm,7.7861815635845,0.372149920645743,0.123283241738765,0.0271708636561858
s252,none,gcm_disc,-1.27002988333259,0.875155020306361,0.222406124658901,0.0645976882558936
s252,none,gcm_disc_unidim,-10.3154956630073,1.20392749112001,0.284289002889417,0.135829098792351
s252,none,gcm_unidim,-10.8482281041395,0.970222980149143,0.270594150302282,0.137192616927748
s253,50,gcm,7.29807141074306,0.598345426597838,0.147286505435265,0.0302564773628586
s253,50,gcm_disc,-5.69802207187734,1.51081726994876,0.270590623128704,0.0955435269021457
s253,50,gcm_disc_unidim,-8.80759054639564,1.57117180518304,0.297970404482368,0.123668655041788
s253,50,gcm_unidim,-5.0006597429681,0.756957734055729,0.217205876363706,0.0898294356843653
s253,none,gcm,0.363597003024031,0.867833437356055,0.162896072990845,0.0439555131190133
s253,none,gcm_disc,-7.97717447600158,1.86995958531031,0.30481926124197,0.114583242265171
s253,none,gcm_disc_unidim,-13.7493003666697,2.37391084511931,0.35606608212893,0.182301270496356
s253,none,gcm_unidim,-12.4134000547547,1.64144008546451,0.272738472820281,0.158000576600347
s254,50,gcm,-2.61575902230345,0.602155004656808,0.214419479581972,0.0704282192344509
s254,50,gcm_disc,-9.63982214801801,1.01846766459643,0.319554816015187,0.136800664429669
s254,50,gcm_disc_unidim,-10.7537979953586,1.06992016685695,0.318598162579185,0.150627905370044
s254,50,gcm_unidim,-7.5896208947002,0.797101894312693,0.237110444830994,0.113167741719719
s254,none,gcm,3.26099765795779,0.525092134664846,0.16681099754554,0.0405875986424702
s254,none,gcm_disc,-6.83411862582225,1.02233585023732,0.273419326748794,0.10285966136114
s254,none,gcm_disc_unidim,-11.6562789705168,1.27479352257324,0.321131059211808,0.152649586872072
s254,none,gcm_unidim,-10.4190885832715,1.00552546733108,0.263273476833084,0.13255345262126
s255,50,gcm,2.95833386918191,0.457587292261897,0.157149106027962,0.0406913603558691
s255,50,gcm_disc,-3.20528916488186,0.852715739675905,0.24931352916858,0.0795885693927525
s255,50,gcm_disc_unidim,-8.96539201706161,1.09062579802123,0.311919413949859,0.141679726698002
s255,50,gcm_unidim,-8.2954284517777,0.831193982201636,0.278505802346306,0.134724036904955
s255,none,gcm,10.9187828029201,16772277774939.2,0.117474494724074,0.0229784072026197
s255,none,gcm_disc,-7.42345610845356,41864155402334.4,0.300994404013189,0.10750935524189
s255,none,gcm_disc_unidim,-14.9129530704028,93337925417922.4,0.35340213114589,0.201220397684786
s255,none,gcm_unidim,-13.3622512125127,93824992236887.3,0.289876351023092,0.175714194816372
s256,50,gcm,-0.735744656931568,0.598603097757013,0.218977648423217,0.0621550095995317
s256,50,gcm_disc,-10.0882284572609,1.0056144482731,0.33008188231173,0.141760181860293
s256,50,gcm_disc_unidim,-13.7512508407997,1.27735637986882,0.378103929463427,0.199379103279173
s256,50,gcm_unidim,-11.8570472405578,1.07138790320816,0.331964393504839,0.167848330027802
s256,none,gcm,3.02190507423473,0.576353744105468,0.178473191992402,0.0453734209292311
s256,none,gcm_disc,2.11216597776752,0.598401328791876,0.15717774404224,0.0468368793787617
s256,none,gcm_disc_unidim,-9.49383063919359,0.91046190580687,0.248249324539863,0.121831437822066
s256,none,gcm_unidim,-11.9470287829404,1.12360700265827,0.338211877919404,0.152419353513551
s257,50,gcm,2.88217665921051,0.678978099739145,0.173291375948623,0.0456657120663506
s257,50,gcm_disc,-2.29141546987148,1.16629320902109,0.222433093706409,0.0723078059529788
s257,50,gcm_disc_unidim,-7.4425672783051,1.27126308237292,0.249093427472447,0.113560897165281
s257,50,gcm_unidim,-8.31663346234221,0.979570493636193,0.278628995075476,0.12322774433168
s257,none,gcm,-5.24925061645857,0.939523776245326,0.244516222109073,0.0911005384933302
s257,none,gcm_disc,-2.21228839007687,1.04622393722268,0.216589110438208,0.0696185832437145
s257,none,gcm_disc_unidim,-10.5866308249643,1.31033191821704,0.306851729645516,0.143340831474277
s257,none,gcm_unidim,-13.9095344914935,1.31693775086079,0.369433647451758,0.189661916871723
s258,50,gcm,7.13126098227258,0.387946863159998,0.143408875177191,0.0306093607475744
s258,50,gcm_disc,-2.73599041696744,0.621929606374144,0.234009300174446,0.0744184723343101
s258,50,gcm_disc_unidim,-11.0429942723854,0.906155639497296,0.309583126186176,0.151170593939131
s258,50,gcm_unidim,-11.5560735452201,0.928235450142119,0.304635226672726,0.154337617570229
s258,none,gcm,8.24964100625304,0.334582528613639,0.138975437704823,0.0291545379229793
s258,none,gcm_disc,3.53457374845522,0.400662385598395,0.166445122406113,0.0433439890631718
s258,none,gcm_disc_unidim,-8.93706318203358,0.649290750613315,0.256290435247752,0.122709302857
s258,none,gcm_unidim,-10.7315666865971,0.781056980210482,0.311915828157506,0.142334578545223
s259,50,gcm,2.4532454114323,49496801469806.6,0.176406358389236,0.0462657302992487
s259,50,gcm_disc,-11.1532769063505,101956874359365,0.356599986262104,0.15024944379746
s259,50,gcm_disc_unidim,-15.0177460255111,80783523436453.3,0.408323219108596,0.210144079194862
s259,50,gcm_unidim,-11.1024037048436,26261217525424.6,0.298402801009232,0.150336408659346
s259,none,gcm,7.0896956764538,12462662604355.3,0.154657490273934,0.0322073914121121
s259,none,gcm_disc,-9.86332676029147,36644496227994.5,0.338139585078399,0.13336553094322
s259,none,gcm_disc_unidim,-14.7350444563874,41551797528772,0.387345642336224,0.199682733219487
s259,none,gcm_unidim,-11.5326518871534,13980752777009.2,0.286273819022433,0.152315313696245
s260,50,gcm,21.324202423337,0.170440138840815,0.0796089070401354,0.00865697498987016
s260,50,gcm_disc,0.972052940574475,0.540487240995642,0.203077667020518,0.0537029520192842
s260,50,gcm_disc_unidim,-6.67099359756299,0.728654072073217,0.257409504736057,0.105751871652906
s260,50,gcm_unidim,-5.58898215457874,0.570630769987568,0.222294025001803,0.0961295296334484
s260,none,gcm,20.0267836699581,0.223771661732517,0.080629019232619,0.0104979411437076
s260,none,gcm_disc,2.76344718803652,0.607520419002114,0.191570611035119,0.04585199264262
s260,none,gcm_disc_unidim,-8.08798916804859,0.878501960428113,0.265378245337243,0.115311053591215
s260,none,gcm_unidim,-8.01543618870673,0.736993066816216,0.251386439178859,0.113743399410665
s261,50,gcm,18.5227593547599,0.143916643274665,0.0914656400803692,0.0121176384941926
s261,50,gcm_disc,2.40317271040023,0.316779162521861,0.190024446981138,0.0475475545707884
s261,50,gcm_disc_unidim,-0.9889665770434,0.353173918654894,0.204784281879146,0.0631668866669187
s261,50,gcm_unidim,1.70483584571121,0.289522244311875,0.174352913172411,0.0492173400613465
s261,none,gcm,18.5486664241489,0.176657528905386,0.0892124585342025,0.0114020175650346
s261,none,gcm_disc,0.240078004463383,0.427511224748455,0.20905392082936,0.0575394783377711
s261,none,gcm_disc_unidim,-3.34595836600173,0.48382152575988,0.226158796557599,0.0785204772554556
s261,none,gcm_unidim,-0.389757348751663,0.35721861470845,0.170573873580975,0.0590473322487149
s262,50,gcm,5.40307916588908,0.456619400134291,0.154575270674829,0.0363674194564826
s262,50,gcm_disc,-5.46532936458506,0.799044206828507,0.267324451801215,0.0938411547036517
s262,50,gcm_disc_unidim,-13.4621743168289,1.20878528987374,0.350371521058125,0.189450682011502
s262,50,gcm_unidim,-13.3587647622677,1.17884596208037,0.34176430170293,0.187920329350931
s262,none,gcm,11.9215355534411,0.299675997137334,0.111348864929823,0.021327293725778
s262,none,gcm_disc,-3.1592612658769,0.692921104176816,0.238208084746035,0.0758947801170947
s262,none,gcm_disc_unidim,-11.5843834966838,0.965470698330337,0.289091592759598,0.152401826387839
s262,none,gcm_unidim,-11.5408237621405,0.935696226096158,0.292709996994928,0.15174957413855
s263,50,gcm,3.08458450570134,0.548376220863291,0.162041455633191,0.0412146639536478
s263,50,gcm_disc,-3.54597589879714,0.964838766064432,0.240169511710602,0.0819454356988512
s263,50,gcm_disc_unidim,-10.2062334572399,1.2361183470707,0.307039110799312,0.148436078185118
s263,50,gcm_unidim,-9.97177489835418,1.0184052339515,0.293706278673038,0.143956501353778
s263,none,gcm,-6.64048738517019,36298084605681.4,0.267979462656967,0.0971049097047239
s263,none,gcm_disc,5.23153559490385,20375710675612.5,0.166755742525999,0.0371534834818116
s263,none,gcm_disc_unidim,-11.2463924249617,30514351657801,0.313452912080955,0.146639396532402
s263,none,gcm_unidim,-13.8114862439609,29996307294302.1,0.376322498032661,0.185799437007075
s264,50,gcm,12.1560077328756,0.324383347740808,0.11720482214353,0.0206538271023782
s264,50,gcm_disc,5.21451368645815,0.422344332644578,0.161696501154357,0.0376668191039301
s264,50,gcm_disc_unidim,-10.5284393929238,0.759955621222925,0.269573912243961,0.141705865501972
s264,50,gcm_unidim,-11.9117864228996,0.915403633725209,0.320659199663265,0.160540117641883
s264,none,gcm,10.5237262254845,0.41462335926993,0.129057047709374,0.0242752450389407
s264,none,gcm_disc,0.769462119297975,0.661107330539142,0.192572898437719,0.0547643985828267
s264,none,gcm_disc_unidim,-11.5109353636933,1.04879928337356,0.294202402556314,0.152628192308218
s264,none,gcm_unidim,-11.774016319847,1.04408613475356,0.313690204789133,0.156866649127991
